roi_number,Area,Biovolume,BoundingBox_xwidth,BoundingBox_ywidth,ConvexArea,ConvexPerimeter,Eccentricity,EquivDiameter,Extent,MajorAxisLength,MinorAxisLength,Orientation,Perimeter,RepresentativeWidth,Solidity,SurfaceArea,maxFeretDiameter,minFeretDiameter,numBlobs,summedArea,summedBiovolume,summedConvexArea,summedConvexPerimeter,summedMajorAxisLength,summedMinorAxisLength,summedPerimeter,summedSurfaceArea,Area_over_PerimeterSquared,Area_over_Perimeter,summedConvexPerimeter_over_Perimeter
1877,78,163.4577484,36,9,190.412232,74.82446403,0.9911067336,9.96557497,0.2407407407,35.29504212,4.696687091,0.9990819819,62.17766953,2.769230843,0.4096375489,306.7631836,36.01296927,8.87859654,1,78,163.4577484,190.412232,74.82446403,35.29504212,4.696687091,62.17766953,306.7631836,0.02017556577,1.254469661,1.203397692
1878,230,2444.944483,20,18,250.8002862,55.60057249,0.510943603,17.11271736,0.6388888889,18.82577487,16.18290408,11.59477498,58.52691193,11.5,0.9170643441,1009.836213,20.39577965,17.40402875,1,230,2444.944483,250.8002862,55.60057249,18.82577487,16.18290408,58.52691193,1009.836213,0.06714545423,3.929816086,0.9500001051
1879,1454,23336.66406,64,38,1804.806733,160.6134665,0.860489103,43.02662313,0.5978618421,62.2707227,31.72499314,-3.16897125,185.6934342,20.45770264,0.805626427,4730.715332,64.62971431,35.47033137,1,1454,23336.66406,1804.806733,160.6134665,62.2707227,31.72499314,185.6934342,4730.715332,0.0421668647,7.830109915,0.8649388559
1880,141,681.5947061,25,9,164.9356834,54.87136679,0.9565912787,13.39876023,0.6266666667,26.13043419,7.615267784,11.64754712,58.04163056,5.6,0.8548786842,509.1333956,25.70895795,9,1,141,681.5947061,164.9356834,54.87136679,26.13043419,7.615267784,58.04163056,509.1333956,0.04185428272,2.429290815,0.9453794847
1881,962,12027.93066,47,41,1286.166236,136.3324724,0.6184127111,34.99794911,0.499221588,44.82841087,35.22856345,5.603729598,163.6518036,15.94718361,0.7479593018,3122.326904,49.97989561,38.18537731,1,962,12027.93066,1286.166236,136.3324724,44.82841087,35.22856345,163.6518036,3122.326904,0.03591976444,5.878334236,0.833064283
1882,232,651.0611572,70,8,356.2384168,141.4768337,0.998528905,17.18695943,0.4142857143,78.3956777,4.25077091,3.262687632,144.6984848,3.659356117,0.651249245,763.3042603,70.11341126,6.201121033,1,232,651.0611572,356.2384168,141.4768337,78.3956777,4.25077091,144.6984848,763.3042603,0.01108051683,1.603333997,0.977735419
1883,54,127.9244232,20,4,65.11873817,40.23747635,0.9864012034,8.291859587,0.675,21.80251399,3.583358814,4.423576138,38.27817459,3.111111164,0.8292543976,132.5009003,20.22307021,4,1,54,127.9244232,65.11873817,40.23747635,21.80251399,3.583358814,38.27817459,132.5009003,0.03685456774,1.410725579,1.051185872
1884,176,1180.19164,23,10,186.3571241,52.71424822,0.889458701,14.96964127,0.7652173913,22.35773108,10.21783092,-2.011792795,54.79898987,7.652173913,0.9444232456,620.5524313,23.76920828,10,1,176,1180.19164,186.3571241,52.71424822,22.35773108,10.21783092,54.79898987,620.5524313,0.05860943863,3.211738034,0.9619565678
1885,451,7096.203306,24,24,467.3577271,74.71545414,0.2609587507,23.96311822,0.7829861111,24.4551611,23.6077886,73.74530705,78.18376618,18.04,0.9649995579,1929.2188,25.94145339,24,1,451,7096.203306,467.3577271,74.71545414,24.4551611,23.6077886,78.18376618,1929.2188,0.07378080136,5.768460922,0.9556389745
1886,112,634.0781172,17,10,124.8206608,40.64132167,0.8804255219,11.94164264,0.6588235294,17.70896288,8.39731497,-15.05582485,43.21320344,6.647058824,0.8972873501,438.7511773,18.02722471,9.548639177,1,112,634.0781172,124.8206608,40.64132167,17.70896288,8.39731497,43.21320344,438.7511773,0.05997704964,2.591800447,0.9404838902
1888,75,309.4468764,15,8,82.41900534,34.83801068,0.8981438526,9.772050238,0.625,15.20870211,6.687292778,11.07397251,36.76345597,4.866666667,0.9099842893,281.6016677,15.65202484,7.697031666,1,75,309.4468764,82.41900534,34.83801068,15.20870211,6.687292778,36.76345597,281.6016677,0.05549177312,2.040069358,0.9476261076
1889,106,527.0792847,14,13,128.7087386,40.41747717,0.7923950405,11.61737456,0.5824175824,15.36386393,9.372084185,-41.89182651,44.627417,6.3901577,0.8235649045,344.9838867,17.80442678,11.14487151,1,106,527.0792847,128.7087386,40.41747717,15.36386393,9.372084185,44.627417,344.9838867,0.05322336922,2.375221492,0.9056647211
1890,2535,84421.53229,74,64,3326.053966,211.1079312,0.5324588433,56.81251839,0.5352618243,65.69078041,55.60434824,-22.32269453,275.9127343,34.22972973,0.7621644225,12056.28178,77.19872945,60.65258567,1,2535,84421.53229,3326.053966,211.1079312,65.69078041,55.60434824,275.9127343,12056.28178,0.03329925166,9.187687574,0.7651257263
1891,107,711.570736,14,14,158.9383217,44.87664336,0.5032984896,11.67204486,0.5459183673,14.24038998,12.30530078,3.96202327,49.21320344,7.642857143,0.6732171252,470.539543,17.69157844,12.81585479,1,107,711.570736,158.9383217,44.87664336,14.24038998,12.30530078,49.21320344,470.539543,0.04417947053,2.174213271,0.9118821825
1892,118,701.753259,18,10,136.6731093,43.3462186,0.8470075772,12.2573352,0.6555555556,17.24345636,9.166290606,1.198155521,45.59188309,6.555555556,0.8633739337,452.0219808,18.24769353,9.902680687,1,118,701.753259,136.6731093,43.3462186,17.24345636,9.166290606,45.59188309,452.0219808,0.05676843826,2.58818,0.9507442039
1893,479,4543.625977,39,23,609.9634519,95.92690376,0.8733947291,24.69578389,0.5340022297,39.44843926,19.21190214,1.729929026,107.0538239,12.1128273,0.7852929524,1563.452515,39.45845207,22.8242265,1,479,4543.625977,609.9634519,95.92690376,39.44843926,19.21190214,107.0538239,1563.452515,0.04179565584,4.474384778,0.8960623758
1894,290,1353.241036,55,9,347.211094,110.4221881,0.9913305362,19.2156048,0.5858585859,53.98106874,7.092662178,3.250811367,113.491378,5.272727273,0.8352267683,984.02813,55.14504866,8.516642207,1,290,1353.241036,347.211094,110.4221881,53.98106874,7.092662178,113.491378,984.02813,0.02251501597,2.555260188,0.9729566245
1896,82,427.6493,13,11,96.75439711,35.50879422,0.7490887211,10.21790794,0.5734265734,13.32489802,8.827341036,-23.33568974,37.76345597,5.714285714,0.847506702,336.585972,15.26397936,9.848726954,1,82,427.6493,96.75439711,35.50879422,13.32489802,8.827341036,37.76345597,336.585972,0.05750033667,2.171411432,0.9402951427
1897,350,2751.763184,34,25,524.8793877,92.75877549,0.8266502276,21.11004123,0.4117647059,32.71584045,18.40972991,26.32391088,100.8467171,10.05175686,0.6668198603,1202.013672,36.24804975,23.34668329,1,350,2751.763184,524.8793877,92.75877549,32.71584045,18.40972991,100.8467171,1202.013672,0.03441474171,3.470613721,0.9197996541
1898,6285,175112.7188,90,139,9581.471215,369.9424297,0.8717739687,89.45563447,0.5023980815,136.2539481,66.75194078,84.9663854,549.7249635,35.48834229,0.655953544,20363.73828,140.4274851,86.18807375,6,13181,329877.0649,18940.26162,1019.523243,388.5969422,182.8065812,1338.463166,44251.36857,0.02079765472,11.43298998,0.7617118416
1899,351,3811.537287,30,20,413.930185,74.86036995,0.8018459402,21.14017692,0.585,28.42081693,16.98231422,-4.871793608,82.32590181,11.73333333,0.8479690845,1438.957889,31.04832715,19.4732696,1,351,3811.537287,413.930185,74.86036995,28.42081693,16.98231422,82.32590181,1438.957889,0.05178859429,4.263542728,0.9093173388
1900,98,443.6257629,15,13,122.3994968,39.79899353,0.881577402,11.17038385,0.5025641026,17.2059076,8.121867924,-29.30383499,42.45584412,5.826881886,0.8006568866,317.1732483,16.55294464,9.398004692,1,98,443.6257629,122.3994968,39.79899353,17.2059076,8.121867924,42.45584412,317.1732483,0.05436897125,2.308280568,0.9374208511
1902,238,2106.961473,23,15,263.4387414,58.87748283,0.830543849,17.40778595,0.6898550725,23.78733048,13.24843085,12.33245701,63.11269837,10.39130435,0.9034358376,960.9565527,23.4093988,14.06798396,1,238,2106.961473,263.4387414,58.87748283,23.78733048,13.24843085,63.11269837,960.9565527,0.05975076356,3.771031918,0.9328943993
1903,2241,66834.24211,68,58,2780.844413,202.6888269,0.6694509586,53.41656878,0.5682048682,65.06525413,48.33413094,25.76626908,238.5634919,33.05882353,0.8058703282,10763.07426,73.53748673,56.00923975,1,2241,66834.24211,2780.844413,202.6888269,65.06525413,48.33413094,238.5634919,10763.07426,0.03937620802,9.393725681,0.8496221501
1905,1342,30897.56375,53,43,1556.476913,145.9538257,0.6812064543,41.33627304,0.5888547609,49.81862849,36.47178773,-23.33495771,164.0660172,23.82142857,0.8622036016,5678.274104,57.38284206,39.34513448,1,1342,30897.56375,1556.476913,145.9538257,49.81862849,36.47178773,164.0660172,5678.274104,0.04985574898,8.179634169,0.8896042472
1906,289,2439.839395,30,13,306.9574711,68.91494221,0.8939912371,19.18244584,0.741025641,29.06416033,13.02319809,-1.405067016,72.28427125,9.633333333,0.9414985045,1012.279924,30.80575932,13,1,289,2439.839395,306.9574711,68.91494221,29.06416033,13.02319809,72.28427125,1012.279924,0.05531083679,3.998103529,0.9533877982
1908,63,219.8135071,14,8,77.36718753,32.73437506,0.8656889871,8.956231982,0.5625,13.99385707,7.005076297,-16.67692833,34.97056275,4.517895222,0.8142986971,190.8530731,15.23145472,7.76236581,2,113,395.4808963,133.1042836,61.20856711,26.26141918,12.86033571,62.11269837,378.2964488,0.05151519017,1.80151519,0.9854436969
1909,1723,31051.42383,59,46,2128.652488,169.3049755,0.6921804545,46.83793052,0.6348563007,58.56749987,42.26959812,-5.27145053,207.6223664,22.96597481,0.8094322629,5561.724609,64.99762531,46,1,1723,31051.42383,2128.652488,169.3049755,58.56749987,42.26959812,207.6223664,5561.724609,0.03997026285,8.298720558,0.8154467095
1910,1225,18673.30469,54,41,1603.342305,147.6846104,0.790601888,39.49327085,0.5532971996,53.64154714,32.84635597,-20.24746551,172.137085,19.4319458,0.7640289887,3974.943115,55.71354117,40.33683863,1,1225,18673.30469,1603.342305,147.6846104,53.64154714,32.84635597,172.137085,3974.943115,0.04134159234,7.116421195,0.8579476667
1911,9769,278727.5,187,114,14310.77961,463.5592294,0.8770387821,111.5270241,0.4582512431,181.8211643,87.35044773,6.624753714,740.2051942,36.34089661,0.6826322718,31382.57031,187.2147466,98.39113688,1,9769,278727.5,14310.77961,463.5592294,181.8211643,87.35044773,740.2051942,31382.57031,0.0178297746,13.19769177,0.6262577364
1912,187,1273.915821,23,12,212.4110972,55.82219448,0.8931444802,15.43035304,0.6775362319,23.91769754,10.75745975,-1.213320982,58.627417,8.130434783,0.8803683161,681.8121696,24.04161132,11.5606204,1,187,1273.915821,212.4110972,55.82219448,23.91769754,10.75745975,58.627417,681.8121696,0.05440515921,3.189633956,0.9521516952
1913,286,2401.223985,30,13,308.7078981,69.4157962,0.897819388,19.08262324,0.7333333333,29.17163785,12.84613562,-4.071650236,73.04163056,9.533333333,0.9264421214,1032.863215,31.32048802,13,1,286,2401.223985,308.7078981,69.4157962,29.17163785,12.84613562,73.04163056,1032.863215,0.05360744562,3.915575238,0.9503593453
1914,191,1760.862682,17,14,202.7216236,50.44324713,0.6141932285,15.59451035,0.8025210084,17.89394953,14.12111181,14.72873028,52.76345597,10.55555556,0.942178721,824.5586642,19.99994844,14,1,191,1760.862682,202.7216236,50.44324713,17.89394953,14.12111181,52.76345597,824.5586642,0.06860675838,3.619929675,0.9560262155
1915,259,1632.496948,32,16,356.9830461,75.9660922,0.9294901848,18.1595441,0.505859375,33.35721932,12.30370517,-18.14685566,88.49747468,8.074653625,0.7255246512,859.1275024,33.83784412,14.00292606,1,259,1632.496948,356.9830461,75.9660922,33.35721932,12.30370517,88.49747468,859.1275024,0.03307029035,2.926637183,0.8583984173
1916,159,689.5247192,35,8,207.5263516,71.05270324,0.9733722607,14.22831992,0.5678571429,31.66878647,7.259439316,2.208336125,73.87005769,5.586709976,0.7661677602,498.8005981,35.05670563,8,1,159,689.5247192,207.5263516,71.05270324,31.66878647,7.259439316,73.87005769,498.8005981,0.02913803415,2.152428264,0.9618606708
1917,2215,40538.95312,79,54,2937.3383,206.6765999,0.831052684,53.10579621,0.5192217534,78.27150834,43.53412014,-12.79942571,242.1431816,23.32257271,0.7540840631,7130.987793,81.24987839,49.55111022,2,4002,64674.76758,5512.888231,399.7764625,154.331618,81.50130697,493.6772363,12932.1709,0.03777715443,9.147480367,0.809793187
1918,10622,424797.6562,145,138,14569.97458,461.9491507,0.6531309766,116.2942408,0.5308345827,147.1633192,111.4386816,-37.48394857,597.9087297,50.92915726,0.7290335302,33906.02344,180.8101779,117.0716176,1,10622,424797.6562,14569.97458,461.9491507,147.1633192,111.4386816,597.9087297,33906.02344,0.02971231622,17.76525325,0.7726081386
1920,110,796.6555371,12,12,118.6160096,37.23201929,0.5161290052,11.83454055,0.7638888889,13.03512231,11.1647238,37.54103762,38.72792206,8.307692308,0.9273621692,479.7093621,14.86589914,12,1,110,796.6555371,118.6160096,37.23201929,13.03512231,11.1647238,38.72792206,479.7093621,0.07334057219,2.840327964,0.9613740502
1921,84,347.8952942,17,10,108.0234206,41.0468411,0.831987911,10.34176589,0.4941176471,16.04844235,8.903575674,-14.61885326,36.38477631,5.340519428,0.7776091478,280.3552856,17.49285218,10,1,84,347.8952942,108.0234206,41.0468411,16.04844235,8.903575674,36.38477631,280.3552856,0.06345120402,2.308657865,1.128132292
1922,710,8519.194336,30,43,859.4358198,107.8716396,0.8192130658,30.06659403,0.5503875969,40.64906533,23.31180316,-74.89742249,120.8172798,15.30626678,0.8261233517,2318.015381,44.38385708,27.54478224,1,710,8519.194336,859.4358198,107.8716396,40.64906533,23.31180316,120.8172798,2318.015381,0.04864074764,5.876642819,0.8928494313
1923,101,606.0655828,13,12,114.0005558,37.00111157,0.753739489,11.34007028,0.6474358974,14.27751372,9.382801203,-32.52232923,39.00609665,7.071428571,0.885960593,431.9264085,14.76461965,10.20062593,1,101,606.0655828,114.0005558,37.00111157,14.27751372,9.382801203,39.00609665,431.9264085,0.06638292561,2.589338813,0.9485981614
1924,120,642.717497,20,9,141.827006,45.65401203,0.9079767053,12.36077446,0.6666666667,20.06426809,8.407342595,-0.6143730188,49.21320344,6,0.8461012001,451.7613688,20.39577965,9,1,120,642.717497,141.827006,45.65401203,20.06426809,8.407342595,49.21320344,451.7613688,0.04954706975,2.438370023,0.9276781198
1926,133,775.4497867,21,9,148.2892439,46.57848779,0.8872405153,13.01310338,0.7037037037,19.76016639,9.115505641,-2.827725953,49.21320344,6.333333333,0.8968957998,487.8822715,21.09440015,9,1,133,775.4497867,148.2892439,46.57848779,19.76016639,9.115505641,49.21320344,487.8822715,0.05491466897,2.702526776,0.9464632362
1927,1877,38326.61719,64,60,2424.363979,187.7279581,0.6931036518,48.88630305,0.4888020833,62.0226748,44.7082968,-30.56440043,223.3858223,26.01621628,0.7742236794,6118.791016,72.34380127,47.01689885,1,1877,38326.61719,2424.363979,187.7279581,62.0226748,44.7082968,223.3858223,6118.791016,0.0376143066,8.402502811,0.8403754374
1928,90,355.5235686,21,7,105.7319243,44.4638487,0.9518169094,10.7047447,0.612244898,20.04789605,6.148025591,2.945292116,45.93502884,4.285714286,0.8512093254,314.7262396,21.37740683,7,1,90,355.5235686,105.7319243,44.4638487,20.04789605,6.148025591,45.93502884,314.7262396,0.04265348516,1.959289071,0.9679725868
1929,158,1106.887812,20,12,176.6518732,49.30374635,0.8547050242,14.1835062,0.6583333333,20.25895161,10.51670495,7.766053835,52.42031022,7.95,0.894414518,607.7782172,20.615524,11.70297695,1,158,1106.887812,176.6518732,49.30374635,20.25895161,10.51670495,52.42031022,607.7782172,0.05749868514,3.014098912,0.9405466344
1930,838,8164.654785,58,25,1190.024541,143.0490825,0.9365298871,32.66457926,0.5779310345,60.47733719,21.20261358,7.530348087,171.373629,12.43973541,0.7041871583,2722.844482,59.03327559,25,1,838,8164.654785,1190.024541,143.0490825,60.47733719,21.20261358,171.373629,2722.844482,0.02853356471,4.889900534,0.8347205068
1931,198,1440.158432,24,11,207.893205,54.78640998,0.8866165928,15.87770229,0.75,23.60793816,10.91879307,4.510135522,56.627417,8.25,0.9524120811,720.8335877,24.08298424,11,1,198,1440.158432,207.893205,54.78640998,23.60793816,10.91879307,56.627417,720.8335877,0.06174640624,3.496539494,0.9674891224
1932,132,932.5294193,15,13,140.0426183,41.08523663,0.7122643473,12.96408963,0.6769230769,15.61255934,10.95863212,-40.30605235,42.627417,8.0625,0.9425702089,523.6246979,17.49285218,11.3137085,1,132,932.5294193,140.0426183,41.08523663,15.61255934,10.95863212,42.627417,523.6246979,0.07264335545,3.096598605,0.963821867
1933,430,3642.791748,33,23,606.5410099,92.08201974,0.7717657891,23.39856842,0.5665349144,32.01555512,20.35891193,-1.619857738,106.7106781,10.82523346,0.7089380487,1423.191528,34.20492367,22.07876804,1,430,3642.791748,606.5410099,92.08201974,32.01555512,20.35891193,106.7106781,1423.191528,0.03776180073,4.029587363,0.8629128908
1934,1952,59133.67492,56,57,2350.01842,173.0368394,0.4794661231,49.85342106,0.6115288221,55.56102732,48.75815676,-70.45191286,216.2853173,34.15789474,0.8306317872,9882.424039,60.033321,53.03300859,1,1952,59133.67492,2350.01842,173.0368394,55.56102732,48.75815676,216.2853173,9882.424039,0.04172782395,9.025115642,0.8000396957
1935,109,243.9948425,49,7,283.221465,102.44293,0.9973068249,11.78062436,0.3177842566,56.18392548,4.120659827,2.431315983,85.6629509,2.947832108,0.3848578355,417.8538208,49.16216318,7,1,109,243.9948425,283.221465,102.44293,56.18392548,4.120659827,85.6629509,417.8538208,0.01485389796,1.272428732,1.195883739
1936,119,619.6791509,21,9,137.4966249,46.99324976,0.9257507278,12.30916349,0.6296296296,21.13781471,7.992933916,-5.565724513,49.55634919,5.666666667,0.8654757897,438.248701,21.21314875,9,1,119,619.6791509,137.4966249,46.99324976,21.13781471,7.992933916,49.55634919,438.248701,0.04845608835,2.401306835,0.9482790909
1937,187,1282.817,25,12,202.5250685,55.05013693,0.8733504176,15.43035304,0.6233333333,22.35717734,10.89001213,10.67398054,55.28427125,7.32,0.923342485,681.574818,25.07917894,12,1,187,1282.817,202.5250685,55.05013693,22.35717734,10.89001213,55.28427125,681.574818,0.06118407918,3.382517229,0.9957649019
1938,47,101.5714035,20,4,57.15324176,39.30648352,0.9888604336,7.735777828,0.5875,20.62492976,3.069932145,4.744400196,35.82842712,2.851063728,0.8223505536,123.6482315,20.09949483,3.711230306,1,47,101.5714035,57.15324176,39.30648352,20.62492976,3.069932145,35.82842712,123.6482315,0.03661359489,1.311807516,1.09707533
1939,5190,234535.8614,113,92,6885.186718,309.3734351,0.6761861408,81.29030223,0.4992304733,99.6919163,73.44610737,-28.85731742,392.1797616,47.16363636,0.7537921937,27799.21113,114.5825915,86.2670273,1,5190,234535.8614,6885.186718,309.3734351,99.6919163,73.44610737,392.1797616,27799.21113,0.03374403412,13.23372726,0.7888561967
1941,915,10810.6377,58,36,1257.920646,138.8412927,0.8215187836,34.1323041,0.4382183908,48.64391698,27.73585922,-13.77942155,164.5807358,15.07243347,0.7273908753,3015.036377,58.54893279,31.23779584,1,915,10810.6377,1257.920646,138.8412927,48.64391698,27.73585922,164.5807358,3015.036377,0.03378026831,5.559581415,0.8436059784
1942,100,231.2156372,47,4,131.2244088,92.44881767,0.99734845,11.28379167,0.5319148936,44.15768413,3.213535607,2.026908172,72.65685425,3.039999962,0.7620533473,268.4801636,47.09477978,4,1,100,231.2156372,131.2244088,92.44881767,44.15768413,3.213535607,72.65685425,268.4801636,0.01894291535,1.37633264,1.272403253
1943,1486,33600.77333,63,37,1750.580093,158.1601869,0.7840860844,43.49751675,0.6374946375,56.51460414,35.07590696,-8.156729622,176.5807358,23.63492063,0.8488614749,6181.05092,63.78871011,37,1,1486,33600.77333,1750.580093,158.1601869,56.51460414,35.07590696,176.5807358,6181.05092,0.0476575997,8.415414021,0.8956820014
